Occurrence_Id,Local_Date_Main_Event,Date_Main_Event_Unconfirmed,Year_Reported,Occurrence_Severity,Main_Event_L1,Main_Event_L2,Main_Event_L3,Not_Vessel_Operations,Short_Description,Description,State_Reporting,National_Location_L1,National_Location_L2,Latitude,Longitude,Lat_Long_Unknown,Port_Of_Accident_L1,Port_Of_Accident_L2,Vessel_Profile_Id,Vessel_Severity,Flag_State,Vessel_Category_L1,Vessel_Category_L2,Ship_Craft_Type_L1,Ship_Craft_Type_L2,Ship_Craft_Type_L3,Ship_Craft_Type_L4,Ship_Craft_Type_L5,Is_Commercial_Vessel,Ship_Boat,Registered_Length_In_Metres,LOA_Length_Overall_in_Metres,GT_Gross_Tonnage,Hull_Material,Year_Built,Deaths_Crew,Deaths_Passenger,Deaths_Other,Deaths_Total,Injuries_Crew,Injuries_Passenger,Injuries_Other,Injuries_Total,Loss_Of_Vessel_Damage,Did_The_Vessel_Sink,Vessel_Abandoned,Damage_Description,Pollution_Result,Crew_Voyage,Voyage_Segment,Pilot_On_Board,Place_On_Board_L1,Place_On_Board_L2,Place_On_Board_L3,Place_On_Board_L4,Place_On_Board_L5,Port_Of_Departure_L1,Port_Of_Departure_L2,Publication_Date,Publication_No,Publication_Type,Published_Report_Website_Link,Vessel_Record_Modified_On
f008ce00-2f5c-ed11-9561-0022481b5ab5,2022-10-01,No,2022,Less Serious,Accident to person(s),,,FALSE,A crewmember of a jack up construction vessel suffered a finger amputation,"On board a jack up offshore support vessel, during routine maintenance activities in the engine room, a crewmember sustained a traumatic finger amputation. After completing maintenance on  a fan drive belt, the injured crewmember turned the drive belt by hand to check its operational status. At this time, another crew member entered the space and asked them a question. The injured person misjudged their hand placement and placed it into the still-rotating fans, which could not be stopped immediately, resulting in amputation of their ring finger. ",UK,United Kingdom,Scotland,56.255,-2.1683,,,,b241c3b2-2f5c-ed11-9561-0022481b5ab5,Less Serious,MALTA,Merchant Vessel >= 100gt,500gt or more,Service ship,Other offshore ship,,,,TRUE,,0,150,19000,Steel,2012,0,0,0,0,1,0,0,1,No damage,No,No,None,No Pollution,36,Mid-water,No,Engine department,Engine room,,,,UNITED KINGDOM,Blyth,,,,,2024-09-19
c1a95ba1-365c-ed11-9561-0022481b5ab5,2022-11-01,No,2022,Marine Incident,Damage / Loss Of Equipment,,,FALSE,A general cargo vessel had a non-SOLAS compliant pilot ladder,A general cargo vessel had a non-SOLAS compliant pilot ladder due to the fact that it was not correctly secured. The weight was on one spreader which slipped down partly when the pilot mounted the ladder. The ladder was also secured to the deck with shackles rather than tied to strong points. ,UK,United Kingdom,England,51.4432,0.7923,,,,877f14f1-365c-ed11-9561-0022481b5ab5,Marine Incident,CYPRUS,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,General Cargo,,,TRUE,,0,89,2800,Steel,2000,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,8,Arrival,Yes,Ship,Deck,Open deck,,,UNITED KINGDOM,Great Yarmouth,,,,,2024-09-19
2363d608-445c-ed11-9561-0022481b5ab5,2022-10-01,No,2022,Less Serious,Accident to person(s),,,FALSE,A SAR vessel crewmember sustained a back injury.,"A search and rescue vessel crewmember sustained fractured vertebrae. Whilst the vessel was going over a wave and as it dipped down into the following trough, the crewmember crashed against the seat with force, resulting in the injury. This was reported to be due to the fact that the crewmember could not see the larger than usual wave that the vessel encountered due to it being night time, and therefore could not prepare themselves for it. ",UK,Ireland,,51.7882,-7.952,,,,d4b70620-475c-ed11-9561-0022481b5ab5,Less Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Service ship,SAR craft,,,,TRUE,,0,14,28,Composite materials,1998,0,0,0,0,1,0,0,1,No damage,No,No,None,No Pollution,5,Mid-water,n/a,Bridge,Wheelhouse,,,,IRELAND,,,,,,2024-10-15
483aa73d-495c-ed11-9562-0022481b5e4e,2022-10-01,No,2022,Marine Incident,Damage / Loss Of Equipment,,,FALSE,A bulk carrier had a non-SOLAS compliant pilot ladder arrangement,"A bulk carrier had a non-SOLAS compliant pilot ladder. It was shackled to the deck over the rope and not secured inboard above the first step, so the upper part of the ladder was loose.",UK,United Kingdom,England,53.5054,-3.1869,,,,34ffb81d-4a5c-ed11-9562-0022481b5e4e,Marine Incident,PANAMA,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,Bulk Carrier,,,TRUE,,170,170,19000,Steel,2013,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,,Arrival,Yes,Ship,Deck,Open deck,,,SPAIN,,,,,,2024-09-19
22b1849b-4c5c-ed11-9562-0022481b5e4e,2022-10-01,No,2022,Marine Incident,Damage / Loss Of Equipment,,,FALSE,A general cargo vessel had a non-SOLAS compliant pilot ladder,A general cargo vessel had a non-SOLAS compliant pilot ladder due to the fact that there was a tripping line fitted to the bottom of it. ,UK,United Kingdom,England,55.0132,-1.4001,,,,188a72fe-4c5c-ed11-9562-0022481b5e4e,Marine Incident,LIBERIA,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,General Cargo,,,TRUE,,0,64,850,Steel,1988,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,,Arrival,Yes,Ship,Deck,Open deck,,,UNITED KINGDOM,Scunthorpe,,,,,2024-09-19
8ac5b7e7-4e5c-ed11-9562-0022481b5e4e,2022-10-01,No,2022,Marine Incident,Loss Of Control,Loss Of Propulsion Power,,FALSE,Recreational sailing vessel lost engine power and was being blown ashore,"A small wooden sailing vessel was being sailed near to the shore when the wind, which was reported to be a force 4,  damaged the forward sail and the vessel lost its only means of propulsion. The five persons on board made efforts to deploy the anchor to prevent the wind blowing them towards the shore but these efforts were ineffective. In order to prevent the vessel blowing ashore and grounding, the vessel was towed by local search and rescue assets.",UK,United Kingdom,England,51.9274,1.2747,,,,ff03acad-505c-ed11-9562-0022481b5e4e,Marine Incident,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (sail only),,,,FALSE,,0,0,0,Unknown,Unknown,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,None,No Pollution,5,Mid-water,n/a,,,,,,UNITED KINGDOM,Harwich,,,,,2024-10-11
42a79623-515c-ed11-9562-0022481b5e4e,2022-10-01,No,2022,Marine Incident,Damage / Loss Of Equipment,,,FALSE,A crude oil tanker had a non-SOLAS compliant pilot ladder arrangement,A crude oil tanker had a non-SOLAS compliant pilot ladder. It was rigged through a trap-door arrangement as part of a combination ladder. However the ladder was behind a wide beam and stanchions meaning that there was no continuous 2m climb through the trap door/above the platform of the combination as required. ,UK,United Kingdom,England,51.5037,0.5713,3,,,8a64b36e-515c-ed11-9562-0022481b5e4e,Marine Incident,LIBERIA,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Liquid Cargo,Oil tanker,Crude oil,,TRUE,,0,220,42000,Steel,2011,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,,Arrival,Yes,Ship,Over side,,,,SPAIN,,,,,,2024-09-19
b6199e10-585c-ed11-9562-0022481b5e4e,2022-10-01,No,2022,Marine Incident,Damage / Loss Of Equipment,,,FALSE,A bulk carrier had an non-SOLAS compliant pilot ladder,"A bulk carrier had a non-SOLAS compliant pilot ladder due to the fact that it was secured to the deck using shackles which meant the weight of the ladder came onto one step, rather than being on the side ropes. ",UK,United Kingdom,England,53.5257,-3.2873,,,,a7656256-585c-ed11-9562-0022481b5e4e,Marine Incident,PANAMA,Merchant Vessel >= 100gt,500gt or more,Cargo ship,Solid Cargo,Bulk Carrier,,,TRUE,,220,220,43000,Steel,2015,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,21,Departure,Yes,Ship,Deck,Open deck,,,UNITED KINGDOM,Liverpool,,,,,2024-09-19
17113363-585c-ed11-9562-0022481b5e4e,2022-10-01,No,2022,Marine Incident,Loss Of Control,Loss Of Propulsion Power,,FALSE,SAR craft was on exercise when it experienced engine failure and was towed back to station by another SAR asset,SAR craft was on exercise when it experienced engine failure and was towed back to station by another SAR asset ,UK,United Kingdom,England,55.147667,-1.503833,,,,9e6e9cbf-595c-ed11-9562-0022481b5e4e,Marine Incident,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Service ship,SAR craft,,,,TRUE,,0,0,0,Composite materials,Unknown,0,0,0,0,0,0,0,0,No damage,No,No,None,No Pollution,,Unknown,No,,,,,,Unknown,,,,,,2024-11-15
2b959e66-9d5e-ed11-9562-0022481b5ab5,2022-11-01,No,2022,Less Serious,Accident to person(s),,,FALSE,Fishing vessel crewmember sustained injuries after being pulled onto the net drum.,A fishing vessel crewmember suffered a broken shoulder blade whilst hauling nets. The crew member was guiding the foot rope of the net onto the winch drum.  The winch was proceeding at slow speed.  At some point the crew member’s hand became entangled in the net meshes and he was dragged into the drum of the winch sustaining injuries to his ribs and shoulder blade later diagnosed a breakages to ribs 5 & 6 and shoulder blade on his left side.,UK,United Kingdom,Scotland,60.1843,-0.6143,,,,017f252e-9e5e-ed11-9562-0022481b5ab5,Less Serious,UNITED KINGDOM,Fishing Vessel,24m Reg L and over,Fishing vessel,Multipurpose,Trawler-Purse seiner,,,TRUE,,50,55,1200,Steel,2002,0,0,0,0,1,0,0,1,No damage,No,No,,No Pollution,14,Mid-water,n/a,Ship,Deck,Working deck (fishing boat),,,NETHERLANDS,,,,,,2024-09-19
fabf98f6-a15e-ed11-9562-0022481b5ab5,2022-11-01,No,2022,Marine Incident,Loss Of Control,Loss Of Propulsion Power,,FALSE,Fishing vessel fouled its propeller and was taken under tow to safety.,Fishing vessel fouled its propeller and was taken under tow to safety by ILB as it was drifting towards rocks. No persons were injured and no damage reported. ,UK,United Kingdom,England,54.923933,-1.352283,,,,9a2f1ca2-a25e-ed11-9562-0022481b5ab5,Marine Incident,UNITED KINGDOM,Fishing Vessel,Under 15m loa,Fishing vessel,Potter,,,,TRUE,,9,9,4.8,Wood,1988,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,3,Mid-water,n/a,Ship,Propeller/rudder/thruster,,,,UNITED KINGDOM,Sunderland,,,,,2024-09-19
8ba8ce71-a25e-ed11-9562-0022481b5108,2022-11-01,No,2022,Marine Incident,Loss Of Control,Loss Of Electrical Power,,FALSE,A fishing vessel experienced electrical issues after being hit by a large wave,"A fishing vessel experienced electrical failure after a large wave swamped the wheelhouse. The vessel was able to make its way back to the home port under it's own power with the local lifeboat services standing by to offer assistance if necessary. Beyond the intitial water ingress to the bridge, there was no continuing ingress or other damages besides the damaged wheelhouse electrical equipment. ",UK,United Kingdom,England,50.2192,-6.2277,,,,6c2121d9-a35e-ed11-9562-0022481b5108,Marine Incident,UNITED KINGDOM,Fishing Vessel,Under 15m loa,Fishing vessel,Multipurpose,Other multipurpose,,,TRUE,,14,14,52,Other,2019,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,Water damage to wheelhouse electrical equipment,No Pollution,7,Mid-water,No,,,,,,UNITED KINGDOM,Newlyn,,,,,2024-09-19
7d8e561e-a35e-ed11-9562-0022481b5dcf,2022-07-01,No,2022,Very Serious,Accident to person(s),,,FALSE,Commercial yacht crew member missed footing falling down from a step onto cabin floor injuring head and resulting in a fatality,"Whilst going below for a moment prior to the mooring, the skipper missed his footing and fell from the second step onto the cabin floor. The fall resulted in an open head wound about 2-3 inches long and considerable lower back pain. His immediate treatment on board was under the care of a crew member while the vessel made for a marina. Once safely alongside, a request for paramedic assessment was made. An ambulance was dispatched and he was taken ashore and assessed in the ambulance. At this point, the decision was made to transfer him to the hospital, where his head wound was treated and he was kept overnight for observation. He sustained no fractures and was released after 12 hours as he had no fractures. It seemed he recovered well, the following day and he noticed his head wound was still tender he was advised to attend the hospital where he was admitted as his injury had developed into something infectious and needed surgery. He wasn't able to recover from this and passed away.  Crew member fall down a step into the cabin of a commercial yacht, resulting in a fatal head injury. ",UK,United Kingdom,Scotland,57.8521,-5.7506,,,,4b09e495-a75e-ed11-9562-0022481b5dcf,Very Serious,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Recreational craft,Sailboat (aux. motor),,,,TRUE,,0,12,7.9,GRP,2000,1,0,0,1,0,0,0,0,No damage,No,No,,No Pollution,7,Mid-water,No,Ship,Deck,Boat deck,,,UNITED KINGDOM,Tobermory,,,,,2024-09-19
ee447bb5-455f-ed11-9562-0022481b5e4e,2022-11-01,No,2022,Less Serious,Accident to person(s),,,FALSE,Cruise ship passenger tripped on promenade deck resulting in a fractured patella.,A cruise ship passenger tripped over a deck chair on the promenade deck and landed on their right knee resulting in a fractured patella. The casualty was disembarked at port. ,UK,,,22.481667,-149.91,,,,25ae1134-465f-ed11-9562-0022481b5e4e,Less Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Only passenger,International,,,TRUE,,0,290,110000,Steel,2004,0,0,0,0,0,1,0,1,No damage,No,No,,No Pollution,1033,Mid-water,No,Ship,Deck,Open deck,,,UNITED STATES - US,,,,,,2024-09-19
53f51c06-575f-ed11-9562-0022481b5e4e,2022-11-01,No,2022,Serious,Contact,Floating Object,Unknown,FALSE,High speed passenger vessel made contact with an unidentified object resulting in propeller damage.,"A high speed passenger vessel sustained two impacts whilst inbound and there was vibration on P.M.E. On arrival, all compartments were checked visually and all seemed fine. However, there was damage to the port propeller blades resulting in the vessel being taken out of service for repair. ",UK,United Kingdom,England,50.7838,-1.1149,,,,eeb4faba-575f-ed11-9562-0022481b5e4e,Serious,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Only passenger,Domestic - Class B,,,TRUE,,0,40,520,Aluminium alloy,2009,0,0,0,0,0,0,0,0,Material damage -> Affecting performance or operational characteristics of the ship,No,No,,No Pollution,4,Mid-water,No,Ship,Propeller/rudder/thruster,,,,UNITED KINGDOM,Ryde,,,,,2024-09-24
b683168a-785f-ed11-9562-0022481b5e4e,2022-11-01,No,2022,Marine Incident,Fire / Explosion,Fire,,FALSE,Ro/Ro passenger vessel sustained a generator fire.,"Ro/Ro passenger vessel sustained a generator fire. Smoke was reported in the starboard engine room. Upon further investigation by AB it was discovered starboard generator set had caught fire. Emergency fire alarm then activated in the bridge.  Chief engineer remotely changed over power to P/S generator, no black out occurred. Power to starboard genset isolated locally. Starboard side generator shut down and foam extinguisher discharged into alternator area. Vessel berthed as planned and it was confirmed that there was damage to to the alternator. ",UK,United Kingdom,Scotland,58.8364,-2.9583,,,,c52d3808-795f-ed11-9562-0022481b5e4e,Marine Incident,UNITED KINGDOM,Merchant Vessel >= 100gt,500gt or more,Passenger ship,Passenger and Ro-Ro cargo,,,,TRUE,,0,84,2900,Steel,2019,0,0,0,0,0,0,0,0,Minor damage (less than material damage),No,No,Damage to generator 24 v alternator.,No Pollution,13,Arrival,No,Engine department,Engine room,,,,UNITED KINGDOM,Gills,,,,,2024-09-19
cde15422-0960-ed11-9562-0022481b5dcf,2022-11-01,No,2022,Marine Incident,Loss Of Control,Loss Of Propulsion Power,,FALSE,Fishing vessel fouled their prop and were towed by another vessel.,A fishing vessel fouled their prop on a net. Another fishing vessel proceeded to the scene to provide a tow to safety. There was no reported damage or injuries. ,UK,,,49.861667,-0.361667,,,,e3d689d2-0960-ed11-9562-0022481b5dcf,Marine Incident,UNITED KINGDOM,Fishing Vessel,15m loa to under 24m Reg L,Fishing vessel,Trawler,Stern,,,TRUE,,23,25,260,Steel,1991,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,7,Mid-water,n/a,Ship,Propeller/rudder/thruster,,,,UNITED KINGDOM,Falmouth,,,,,2024-09-19
e79b7155-0d60-ed11-9562-0022481b5dcf,2022-11-01,No,2022,Serious,Damage / Loss Of Equipment,,,FALSE,Sailing vessel lost part of its rigging and was supplied with diesel oil by another vessel.,"Sailing vessel with 1 pob lost part of their rigging 350 miles offshore. After assistance from the coastguard another vessel was tasked to assist the sailing vessel. Epirb was activated to enable the vessel to be located and the casualty was provided with diesel oil and the vessel made its way. The sailor was fatigued and had leg pain from a previous injury, but otherwise was unhurt. ",UK,,,-12.1745,-32.874417,,,,3aea41db-0d60-ed11-9562-0022481b5dcf,Serious,UNITED KINGDOM,Recreational (non Commercial),,Recreational craft,Sailboat (aux. motor),,,,FALSE,,0,10,5.9,Unknown,Unknown,0,0,0,0,0,0,0,0,Material damage -> Affecting performance or operational characteristics of the ship,No,No,material damage,No Pollution,1,Mid-water,n/a,Ship,Other,,,,SPAIN,,,,,,2024-10-15
9ca44190-1660-ed11-9562-0022481b5dcf,2022-07-01,No,2022,Marine Incident,Accident to person(s),,,FALSE,Sailing vessel crewmember fell and bruised their ribs during a race.,A sailing vessel crewmember slid down to the low side of the vessel which was due to the gusty wind and the yacht being overpowered was covered in water. The member othe crew was inside the Guard wire but their lifejacket went off. They sustained bruised ribs but did not initially report the accident. ,UK,United Kingdom,England,50.7331,-1.4682,,,,897f6d02-1760-ed11-9562-0022481b5dcf,Marine Incident,UNITED KINGDOM,"Small Commercial (under 100gt, excl. FVs)",,Recreational craft,Sailboat (aux. motor),,,,TRUE,,0,12,8.9,GRP,2015,0,0,0,0,0,0,0,0,No damage,No,No,,No Pollution,2,Mid-water,n/a,Ship,Deck,Boat deck,,,UNITED KINGDOM,Hamble,,,,,2024-09-19
